tenant_id,item_code,location_code,period,quantity,created_at,updated_at
apex,FG010,DC_BLR,2025-06-01,279,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG010,DC_DEL,2025-07-01,371,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG010,DC_MUM,2025-07-01,351,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG010,DC_BLR,2025-07-01,217,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG010,DC_DEL,2025-08-01,320,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG010,DC_MUM,2025-08-01,277,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG010,DC_BLR,2025-08-01,207,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG010,DC_DEL,2025-09-01,305,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG010,DC_MUM,2025-09-01,285,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG010,DC_BLR,2025-09-01,178,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG010,DC_DEL,2025-10-01,311,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG010,DC_MUM,2025-10-01,297,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG010,DC_BLR,2025-10-01,194,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG010,DC_DEL,2025-11-01,387,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG010,DC_MUM,2025-11-01,359,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG010,DC_BLR,2025-11-01,253,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG010,DC_DEL,2025-12-01,482,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG010,DC_MUM,2025-12-01,468,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG010,DC_BLR,2025-12-01,311,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG010,DC_DEL,2026-01-01,588,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG010,DC_MUM,2026-01-01,527,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG010,DC_BLR,2026-01-01,347,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG010,DC_DEL,2026-02-01,691,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG010,DC_MUM,2026-02-01,619,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG010,DC_BLR,2026-02-01,428,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG010,DC_DEL,2026-03-01,736,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG010,DC_MUM,2026-03-01,639,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG010,DC_BLR,2026-03-01,421,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
